,id,age,class,long,lat
2075,b55727,21,10,42.99999097423117,-78.79143508062299
2076,b55728,20,7,42.99999097423117,-78.79143508062299
2077,b55729,24,25,42.99999097423117,-78.79143508062299
2078,b55730,21,24,42.99999097423117,-78.79143508062299
2079,b55731,19,11,42.99999097423117,-78.79143508062299
2080,b5610,19,1,43.00271688302258,-78.78727619657113
2081,b5611,19,3,43.00271688302258,-78.78727619657113
2082,b5612,19,2,43.00271688302258,-78.78727619657113
2083,b5613,18,20,43.00271688302258,-78.78727619657113
2084,b5614,23,5,43.00271688302258,-78.78727619657113
2085,b5615,18,8,43.00271688302258,-78.78727619657113
2086,b5616,20,12,43.00271688302258,-78.78727619657113
2087,b5617,21,19,43.00271688302258,-78.78727619657113
2088,b5618,21,23,43.00271688302258,-78.78727619657113
2089,b5619,17,21,43.00271688302258,-78.78727619657113
2090,b56110,18,16,43.00271688302258,-78.78727619657113
2091,b56111,25,18,43.00271688302258,-78.78727619657113
2092,b56112,21,2,43.00271688302258,-78.78727619657113
2093,b56113,23,10,43.00271688302258,-78.78727619657113
2094,b56114,17,17,43.00271688302258,-78.78727619657113
2095,b56115,18,27,43.00271688302258,-78.78727619657113
2096,b56116,19,28,43.00271688302258,-78.78727619657113
2097,b56117,24,5,43.00271688302258,-78.78727619657113
2098,b56118,22,0,43.00271688302258,-78.78727619657113
2099,b56119,21,6,43.00271688302258,-78.78727619657113
2100,b56120,21,0,43.00271688302258,-78.78727619657113
2101,b56121,22,13,43.00271688302258,-78.78727619657113
2102,b56122,23,20,43.00271688302258,-78.78727619657113
2103,b56123,24,6,43.00271688302258,-78.78727619657113
2104,b56124,23,23,43.00271688302258,-78.78727619657113
2105,b56125,21,13,43.00271688302258,-78.78727619657113
2106,b56126,19,17,43.00271688302258,-78.78727619657113
2107,b56127,20,10,43.00271688302258,-78.78727619657113
2108,b56128,21,18,43.00271688302258,-78.78727619657113
2109,b56129,23,2,43.00271688302258,-78.78727619657113
2110,b56130,21,9,43.00271688302258,-78.78727619657113
2111,b56131,23,16,43.00271688302258,-78.78727619657113
2112,b5620,18,3,43.00271688302258,-78.78727619657113
2113,b5621,24,8,43.00271688302258,-78.78727619657113
2114,b5622,21,1,43.00271688302258,-78.78727619657113
2115,b5623,19,21,43.00271688302258,-78.78727619657113
2116,b5624,22,2,43.00271688302258,-78.78727619657113
2117,b5625,21,13,43.00271688302258,-78.78727619657113
2118,b5626,21,19,43.00271688302258,-78.78727619657113
2119,b5627,21,4,43.00271688302258,-78.78727619657113
2120,b5628,20,2,43.00271688302258,-78.78727619657113
2121,b5629,18,25,43.00271688302258,-78.78727619657113
2122,b56210,22,1,43.00271688302258,-78.78727619657113
2123,b56211,19,10,43.00271688302258,-78.78727619657113
2124,b56212,20,28,43.00271688302258,-78.78727619657113
2125,b56213,17,13,43.00271688302258,-78.78727619657113
2126,b56214,19,16,43.00271688302258,-78.78727619657113
2127,b56215,18,18,43.00271688302258,-78.78727619657113
2128,b56216,24,11,43.00271688302258,-78.78727619657113
2129,b56217,19,15,43.00271688302258,-78.78727619657113
2130,b56218,20,28,43.00271688302258,-78.78727619657113
2131,b56219,18,24,43.00271688302258,-78.78727619657113
2132,b56220,20,6,43.00271688302258,-78.78727619657113
2133,b56221,18,4,43.00271688302258,-78.78727619657113
2134,b56222,23,26,43.00271688302258,-78.78727619657113
2135,b56223,18,28,43.00271688302258,-78.78727619657113
2136,b56224,25,8,43.00271688302258,-78.78727619657113
2137,b56225,18,11,43.00271688302258,-78.78727619657113
2138,b56226,18,4,43.00271688302258,-78.78727619657113
2139,b56227,20,1,43.00271688302258,-78.78727619657113
2140,b56228,25,24,43.00271688302258,-78.78727619657113
2141,b56229,24,18,43.00271688302258,-78.78727619657113
2142,b56230,19,12,43.00271688302258,-78.78727619657113
2143,b56231,21,5,43.00271688302258,-78.78727619657113
2144,b5630,23,11,43.00271688302258,-78.78727619657113
2145,b5631,19,11,43.00271688302258,-78.78727619657113
2146,b5632,18,29,43.00271688302258,-78.78727619657113
2147,b5633,17,21,43.00271688302258,-78.78727619657113
2148,b5634,18,13,43.00271688302258,-78.78727619657113
2149,b5635,20,23,43.00271688302258,-78.78727619657113
2150,b5636,23,26,43.00271688302258,-78.78727619657113
2151,b5637,23,14,43.00271688302258,-78.78727619657113
2152,b5638,21,27,43.00271688302258,-78.78727619657113
2153,b5639,24,1,43.00271688302258,-78.78727619657113
2154,b56310,19,2,43.00271688302258,-78.78727619657113
2155,b56311,20,17,43.00271688302258,-78.78727619657113
2156,b56312,21,23,43.00271688302258,-78.78727619657113
2157,b56313,17,30,43.00271688302258,-78.78727619657113
2158,b56314,17,28,43.00271688302258,-78.78727619657113
2159,b56315,23,22,43.00271688302258,-78.78727619657113
2160,b56316,21,18,43.00271688302258,-78.78727619657113
2161,b56317,22,24,43.00271688302258,-78.78727619657113
2162,b56318,24,24,43.00271688302258,-78.78727619657113
2163,b56319,17,23,43.00271688302258,-78.78727619657113
2164,b56320,22,19,43.00271688302258,-78.78727619657113
2165,b56321,22,0,43.00271688302258,-78.78727619657113
2166,b56322,20,24,43.00271688302258,-78.78727619657113
2167,b56323,25,1,43.00271688302258,-78.78727619657113
2168,b56324,20,23,43.00271688302258,-78.78727619657113
2169,b56325,23,19,43.00271688302258,-78.78727619657113
2170,b56326,17,20,43.00271688302258,-78.78727619657113
2171,b56327,17,20,43.00271688302258,-78.78727619657113
2172,b56328,18,28,43.00271688302258,-78.78727619657113
2173,b56329,18,28,43.00271688302258,-78.78727619657113
2174,b56330,22,10,43.00271688302258,-78.78727619657113
2175,b56331,23,28,43.00271688302258,-78.78727619657113
2176,b5710,18,13,42.99978555603325,-78.79203335610252
2177,b5711,19,17,42.99978555603325,-78.79203335610252
2178,b5712,19,24,42.99978555603325,-78.79203335610252
2179,b5713,19,23,42.99978555603325,-78.79203335610252
2180,b5714,20,16,42.99978555603325,-78.79203335610252
2181,b5715,19,2,42.99978555603325,-78.79203335610252
2182,b5716,19,3,42.99978555603325,-78.79203335610252
2183,b5717,24,23,42.99978555603325,-78.79203335610252
2184,b5718,19,3,42.99978555603325,-78.79203335610252
2185,b5719,25,10,42.99978555603325,-78.79203335610252
2186,b57110,18,18,42.99978555603325,-78.79203335610252
2187,b57111,21,7,42.99978555603325,-78.79203335610252
2188,b57112,24,20,42.99978555603325,-78.79203335610252
2189,b57113,23,11,42.99978555603325,-78.79203335610252
2190,b57114,18,20,42.99978555603325,-78.79203335610252
2191,b57115,24,5,42.99978555603325,-78.79203335610252
2192,b57116,24,21,42.99978555603325,-78.79203335610252
2193,b57117,22,19,42.99978555603325,-78.79203335610252
2194,b57118,18,2,42.99978555603325,-78.79203335610252
2195,b57119,20,30,42.99978555603325,-78.79203335610252
2196,b57120,25,2,42.99978555603325,-78.79203335610252
2197,b57121,18,4,42.99978555603325,-78.79203335610252
2198,b57122,18,28,42.99978555603325,-78.79203335610252
2199,b57123,19,8,42.99978555603325,-78.79203335610252
2200,b57124,20,10,42.99978555603325,-78.79203335610252
2201,b57125,18,16,42.99978555603325,-78.79203335610252
2202,b57126,18,9,42.99978555603325,-78.79203335610252
2203,b57127,19,15,42.99978555603325,-78.79203335610252
2204,b57128,22,13,42.99978555603325,-78.79203335610252
2205,b57129,23,4,42.99978555603325,-78.79203335610252
2206,b57130,20,6,42.99978555603325,-78.79203335610252
2207,b57131,18,13,42.99978555603325,-78.79203335610252
2208,b5810,22,6,43.00757709165897,-78.78540466773754
2209,b5811,25,2,43.00757709165897,-78.78540466773754
2210,b5812,22,16,43.00757709165897,-78.78540466773754
2211,b5813,25,4,43.00757709165897,-78.78540466773754
2212,b5814,20,19,43.00757709165897,-78.78540466773754
2213,b5815,22,29,43.00757709165897,-78.78540466773754
2214,b5816,19,13,43.00757709165897,-78.78540466773754
2215,b5817,17,11,43.00757709165897,-78.78540466773754
2216,b5818,17,26,43.00757709165897,-78.78540466773754
2217,b5819,19,4,43.00757709165897,-78.78540466773754
2218,b58110,20,7,43.00757709165897,-78.78540466773754
2219,b58111,17,23,43.00757709165897,-78.78540466773754
2220,b58112,17,14,43.00757709165897,-78.78540466773754
2221,b58113,19,30,43.00757709165897,-78.78540466773754
2222,b58114,19,7,43.00757709165897,-78.78540466773754
2223,b58115,20,27,43.00757709165897,-78.78540466773754
2224,b58116,18,13,43.00757709165897,-78.78540466773754
2225,b58117,18,12,43.00757709165897,-78.78540466773754
2226,b58118,18,21,43.00757709165897,-78.78540466773754
2227,b58119,20,13,43.00757709165897,-78.78540466773754
2228,b58120,18,2,43.00757709165897,-78.78540466773754
2229,b58121,18,23,43.00757709165897,-78.78540466773754
2230,b58122,23,7,43.00757709165897,-78.78540466773754
2231,b58123,19,2,43.00757709165897,-78.78540466773754
2232,b58124,17,9,43.00757709165897,-78.78540466773754
2233,b58125,25,21,43.00757709165897,-78.78540466773754
2234,b58126,17,9,43.00757709165897,-78.78540466773754
2235,b58127,20,2,43.00757709165897,-78.78540466773754
2236,b58128,19,29,43.00757709165897,-78.78540466773754
2237,b58129,18,10,43.00757709165897,-78.78540466773754
2238,b58130,21,1,43.00757709165897,-78.78540466773754
2239,b58131,18,14,43.00757709165897,-78.78540466773754
2240,b5820,20,3,43.00757709165897,-78.78540466773754
2241,b5821,18,16,43.00757709165897,-78.78540466773754
2242,b5822,21,10,43.00757709165897,-78.78540466773754
2243,b5823,23,3,43.00757709165897,-78.78540466773754
2244,b5824,24,12,43.00757709165897,-78.78540466773754
2245,b5825,24,16,43.00757709165897,-78.78540466773754
2246,b5826,18,21,43.00757709165897,-78.78540466773754
2247,b5827,21,20,43.00757709165897,-78.78540466773754
2248,b5828,20,12,43.00757709165897,-78.78540466773754
2249,b5829,20,16,43.00757709165897,-78.78540466773754
2250,b58210,25,2,43.00757709165897,-78.78540466773754
2251,b58211,21,16,43.00757709165897,-78.78540466773754
2252,b58212,23,20,43.00757709165897,-78.78540466773754
2253,b58213,19,14,43.00757709165897,-78.78540466773754
2254,b58214,24,1,43.00757709165897,-78.78540466773754
2255,b58215,17,18,43.00757709165897,-78.78540466773754
2256,b58216,21,18,43.00757709165897,-78.78540466773754
2257,b58217,17,8,43.00757709165897,-78.78540466773754
2258,b58218,24,13,43.00757709165897,-78.78540466773754
2259,b58219,19,20,43.00757709165897,-78.78540466773754
2260,b58220,18,9,43.00757709165897,-78.78540466773754
2261,b58221,23,8,43.00757709165897,-78.78540466773754
2262,b58222,19,4,43.00757709165897,-78.78540466773754
2263,b58223,18,25,43.00757709165897,-78.78540466773754
2264,b58224,17,0,43.00757709165897,-78.78540466773754
2265,b58225,18,18,43.00757709165897,-78.78540466773754
2266,b58226,20,13,43.00757709165897,-78.78540466773754
2267,b58227,17,2,43.00757709165897,-78.78540466773754
2268,b58228,25,26,43.00757709165897,-78.78540466773754
2269,b58229,20,20,43.00757709165897,-78.78540466773754
2270,b58230,21,29,43.00757709165897,-78.78540466773754
2271,b58231,17,13,43.00757709165897,-78.78540466773754
2272,b5830,20,6,43.00757709165897,-78.78540466773754
2273,b5831,17,29,43.00757709165897,-78.78540466773754
2274,b5832,24,24,43.00757709165897,-78.78540466773754
2275,b5833,18,17,43.00757709165897,-78.78540466773754
2276,b5834,23,22,43.00757709165897,-78.78540466773754
2277,b5835,20,10,43.00757709165897,-78.78540466773754
2278,b5836,19,28,43.00757709165897,-78.78540466773754
2279,b5837,18,7,43.00757709165897,-78.78540466773754
2280,b5838,20,28,43.00757709165897,-78.78540466773754
2281,b5839,18,0,43.00757709165897,-78.78540466773754
2282,b58310,21,30,43.00757709165897,-78.78540466773754
2283,b58311,18,12,43.00757709165897,-78.78540466773754
2284,b58312,23,0,43.00757709165897,-78.78540466773754
2285,b58313,22,20,43.00757709165897,-78.78540466773754
2286,b58314,17,6,43.00757709165897,-78.78540466773754
2287,b58315,17,5,43.00757709165897,-78.78540466773754
2288,b58316,21,12,43.00757709165897,-78.78540466773754
2289,b58317,22,24,43.00757709165897,-78.78540466773754
2290,b58318,19,17,43.00757709165897,-78.78540466773754
2291,b58319,22,25,43.00757709165897,-78.78540466773754
2292,b58320,23,18,43.00757709165897,-78.78540466773754
2293,b58321,17,26,43.00757709165897,-78.78540466773754
2294,b58322,22,21,43.00757709165897,-78.78540466773754
2295,b58323,20,28,43.00757709165897,-78.78540466773754
2296,b58324,21,21,43.00757709165897,-78.78540466773754
2297,b58325,17,13,43.00757709165897,-78.78540466773754
2298,b58326,25,15,43.00757709165897,-78.78540466773754
2299,b58327,22,20,43.00757709165897,-78.78540466773754
2300,b58328,25,10,43.00757709165897,-78.78540466773754
2301,b58329,17,13,43.00757709165897,-78.78540466773754
2302,b58330,20,4,43.00757709165897,-78.78540466773754
2303,b58331,23,12,43.00757709165897,-78.78540466773754
2304,b5840,21,29,43.00757709165897,-78.78540466773754
2305,b5841,23,10,43.00757709165897,-78.78540466773754
2306,b5842,18,11,43.00757709165897,-78.78540466773754
2307,b5843,22,3,43.00757709165897,-78.78540466773754
2308,b5844,21,19,43.00757709165897,-78.78540466773754
2309,b5845,21,5,43.00757709165897,-78.78540466773754
2310,b5846,18,9,43.00757709165897,-78.78540466773754
2311,b5847,22,14,43.00757709165897,-78.78540466773754
2312,b5848,19,5,43.00757709165897,-78.78540466773754
2313,b5849,21,24,43.00757709165897,-78.78540466773754
2314,b58410,17,16,43.00757709165897,-78.78540466773754
2315,b58411,24,22,43.00757709165897,-78.78540466773754
2316,b58412,19,9,43.00757709165897,-78.78540466773754
2317,b58413,25,26,43.00757709165897,-78.78540466773754
2318,b58414,25,10,43.00757709165897,-78.78540466773754
2319,b58415,20,7,43.00757709165897,-78.78540466773754
2320,b58416,24,19,43.00757709165897,-78.78540466773754
2321,b58417,24,23,43.00757709165897,-78.78540466773754
2322,b58418,24,10,43.00757709165897,-78.78540466773754
2323,b58419,23,20,43.00757709165897,-78.78540466773754
2324,b58420,22,30,43.00757709165897,-78.78540466773754
2325,b58421,17,26,43.00757709165897,-78.78540466773754
2326,b58422,24,28,43.00757709165897,-78.78540466773754
2327,b58423,18,3,43.00757709165897,-78.78540466773754
2328,b58424,20,19,43.00757709165897,-78.78540466773754
2329,b58425,23,18,43.00757709165897,-78.78540466773754
2330,b58426,21,20,43.00757709165897,-78.78540466773754
2331,b58427,20,26,43.00757709165897,-78.78540466773754
2332,b58428,19,10,43.00757709165897,-78.78540466773754
2333,b58429,17,27,43.00757709165897,-78.78540466773754
2334,b58430,24,1,43.00757709165897,-78.78540466773754
2335,b58431,20,5,43.00757709165897,-78.78540466773754
2336,b5850,22,3,43.00757709165897,-78.78540466773754
2337,b5851,20,22,43.00757709165897,-78.78540466773754
2338,b5852,19,18,43.00757709165897,-78.78540466773754
2339,b5853,24,12,43.00757709165897,-78.78540466773754
2340,b5854,18,26,43.00757709165897,-78.78540466773754
2341,b5855,19,4,43.00757709165897,-78.78540466773754
2342,b5856,20,11,43.00757709165897,-78.78540466773754
2343,b5857,21,1,43.00757709165897,-78.78540466773754
2344,b5858,25,6,43.00757709165897,-78.78540466773754
2345,b5859,18,12,43.00757709165897,-78.78540466773754
2346,b58510,19,6,43.00757709165897,-78.78540466773754
2347,b58511,17,4,43.00757709165897,-78.78540466773754
2348,b58512,19,15,43.00757709165897,-78.78540466773754
2349,b58513,25,20,43.00757709165897,-78.78540466773754
2350,b58514,20,13,43.00757709165897,-78.78540466773754
2351,b58515,18,9,43.00757709165897,-78.78540466773754
2352,b58516,24,9,43.00757709165897,-78.78540466773754
2353,b58517,17,20,43.00757709165897,-78.78540466773754
2354,b58518,17,2,43.00757709165897,-78.78540466773754
2355,b58519,17,26,43.00757709165897,-78.78540466773754
2356,b58520,21,30,43.00757709165897,-78.78540466773754
2357,b58521,18,26,43.00757709165897,-78.78540466773754
2358,b58522,18,24,43.00757709165897,-78.78540466773754
2359,b58523,18,11,43.00757709165897,-78.78540466773754
2360,b58524,21,11,43.00757709165897,-78.78540466773754
2361,b58525,18,2,43.00757709165897,-78.78540466773754
2362,b58526,21,5,43.00757709165897,-78.78540466773754
2363,b58527,17,0,43.00757709165897,-78.78540466773754
2364,b58528,17,16,43.00757709165897,-78.78540466773754
2365,b58529,19,11,43.00757709165897,-78.78540466773754
2366,b58530,20,26,43.00757709165897,-78.78540466773754
2367,b58531,23,25,43.00757709165897,-78.78540466773754
2368,b5860,19,27,43.00757709165897,-78.78540466773754
2369,b5861,22,0,43.00757709165897,-78.78540466773754
2370,b5862,17,8,43.00757709165897,-78.78540466773754
2371,b5863,20,26,43.00757709165897,-78.78540466773754
2372,b5864,23,6,43.00757709165897,-78.78540466773754
2373,b5865,20,20,43.00757709165897,-78.78540466773754
2374,b5866,23,24,43.00757709165897,-78.78540466773754
2375,b5867,17,4,43.00757709165897,-78.78540466773754
2376,b5868,17,13,43.00757709165897,-78.78540466773754
2377,b5869,22,18,43.00757709165897,-78.78540466773754
2378,b58610,19,2,43.00757709165897,-78.78540466773754
2379,b58611,24,3,43.00757709165897,-78.78540466773754
2380,b58612,20,27,43.00757709165897,-78.78540466773754
2381,b58613,22,29,43.00757709165897,-78.78540466773754
2382,b58614,24,22,43.00757709165897,-78.78540466773754
2383,b58615,22,29,43.00757709165897,-78.78540466773754
2384,b58616,22,5,43.00757709165897,-78.78540466773754
2385,b58617,19,18,43.00757709165897,-78.78540466773754
2386,b58618,18,18,43.00757709165897,-78.78540466773754
2387,b58619,18,22,43.00757709165897,-78.78540466773754
2388,b58620,17,7,43.00757709165897,-78.78540466773754
2389,b58621,19,8,43.00757709165897,-78.78540466773754
2390,b58622,21,15,43.00757709165897,-78.78540466773754
2391,b58623,20,21,43.00757709165897,-78.78540466773754
2392,b58624,18,1,43.00757709165897,-78.78540466773754
2393,b58625,22,27,43.00757709165897,-78.78540466773754
2394,b58626,19,12,43.00757709165897,-78.78540466773754
2395,b58627,20,30,43.00757709165897,-78.78540466773754
2396,b58628,23,12,43.00757709165897,-78.78540466773754
2397,b58629,18,7,43.00757709165897,-78.78540466773754
2398,b58630,18,2,43.00757709165897,-78.78540466773754
2399,b58631,22,15,43.00757709165897,-78.78540466773754
2400,b5870,22,11,43.00757709165897,-78.78540466773754
2401,b5871,20,12,43.00757709165897,-78.78540466773754
